-1.206871350030516377e+00,-1.182431918112607727e+00,-1.616996680436337375e+00,1.238618089925243165e-01,-1.230174685326690831e+00,2.949940634563719133e-01,2.507326383028615768e-01,2.131139571401670096e-01,-1.996410792895739306e+00,-4.374366874554970863e+00,-1.367612086068336508e+00,-2.633954185444653984e+00,7.294697073861287073e-01,5.894693584233313688e-01,-2.078638726045160645e+00,7.510419824237610786e-01,1.291094930430866095e+00,-3.677887310161762180e+00,0.000000000000000000e+00,1.172369954018470661e-01
-1.297113989351712293e+00,-2.133418297041749678e+00,2.837712563682818878e+00,7.425381480194636064e-01,1.177008244708694473e+00,-6.854532933741757095e-01,1.716215338199647278e-01,1.449855231431181890e-01,-4.462236146240783907e-01,2.413408581252105556e+00,-6.434076762664968641e-01,2.571058563822888665e+00,7.309040097753362053e-01,-1.091436961602758604e+00,1.780305634148564131e+00,-5.168936073854644153e-01,-1.336734150340805449e+00,3.812671048493625037e+00,0.000000000000000000e+00,3.376022325643050159e+00
-7.066725764979343849e-02,2.406978844716125832e-01,2.895311876347104629e+00,-6.423044881275613571e-02,4.568318872023438892e+00,-1.827281490832239341e-01,2.157292030252896620e+00,-1.231688123801745416e+00,-1.286299954566997528e+00,8.150397494221795824e+00,9.625705739914869330e-01,-9.780009733187648990e-01,-2.781796385258108906e+00,-3.556845273529604334e+00,-7.739749905369313066e-01,-5.461146096415637530e+00,5.365390493643295011e-01,-6.006954519777203405e-01,1.000000000000000000e+00,2.767712864595095468e+00
-1.080475873713939494e+00,9.821949110472761868e-01,-1.126587141948179660e+00,8.043616752951450455e-02,4.563265026044646122e-01,-2.308979061315599435e-01,-8.724863376089890543e-02,1.777687958268856505e-01,-7.612991477557616848e-01,-1.573256019775772119e+00,-7.781048674031397772e-01,1.119678574296592011e+00,-1.589532098173783492e+00,6.801412495011736059e-01,8.317290013580564967e-01,1.440015160811402239e+00,-3.786223286966349799e-01,2.098720821522561675e-01,0.000000000000000000e+00,-6.614100947608501091e-01
-8.868625430866984294e-01,1.294943272004793089e+00,3.869582487249998426e-01,-9.474036695091848648e-01,1.888503880963370296e+00,9.301912075320897255e-01,-3.067700599817427820e-01,-9.696261679414122647e-02,1.586324325126860391e+00,3.260800785675609381e-01,-3.039408342937438556e-01,2.629912175818771569e-01,-2.933709271700100985e+00,-8.605356262591297156e-01,4.789531873348857327e-01,2.537421269359236842e-01,-1.975181430079415157e-01,-3.085723909818944843e-01,0.000000000000000000e+00,-9.567040744288188847e-01
-3.020626514619191294e+00,4.202610028739546810e-01,-3.354835622813264751e-01,8.387267396040160028e-02,2.908578396062696303e+00,-5.290131149222895290e-01,-6.964118465764721488e-01,1.206205549164859558e+00,-1.861446937979976735e+00,6.034285916303223640e-01,-7.583518457218904052e-01,-5.095068000259183050e-01,-5.597326532488093420e+00,-1.505620314740404808e+00,-1.353212946365051961e+00,-1.169615109495580230e+00,7.521480943238788575e-01,-4.486786339344424057e-01,0.000000000000000000e+00,1.057247418055804911e+00
2.731852051721020969e-01,-4.572322727119129682e-01,-3.747103340478794564e+00,-9.573797260664058673e-01,-2.131639027907497042e+00,-7.121118616308217408e-01,-1.707112562503509290e+00,3.383712941678780339e+00,-5.435467367873655364e-01,-1.939044673263158547e+00,-1.728814824065576738e+00,4.172025649595474839e+00,1.068181664830315958e+00,2.577167719323554707e+00,2.974225191059513662e+00,3.795540704476415783e+00,-1.397451254303833768e+00,4.800166749781340947e+00,0.000000000000000000e+00,-3.365627702722577830e+00
-4.438732443120476101e-01,-4.923668443926622063e-01,3.491835213728294640e+00,1.328953533066853376e+00,3.771744229763835499e+00,9.183746882329092698e-02,1.724785581551792735e+00,-1.643705418349866498e+00,1.519267326520192529e-01,6.943942831271871619e+00,5.388007872346506355e-01,-1.963911070891240618e+00,-3.303150254525248908e+00,-1.978671882091691536e+00,-1.307011364753019489e+00,-3.923776329335651347e+00,-6.488036375450193698e-04,-1.854577480817867885e+00,1.000000000000000000e+00,6.913968417097189345e-01
-8.746660017000405796e-02,1.123276273853585971e+00,1.682934811355289995e+00,-1.377001271029142382e+00,2.319973641111428897e+00,-7.598490189076861911e-01,1.317993047830265496e+00,1.965966679686428353e+00,-1.183312402514729023e+00,3.306568191451840999e+00,-8.141694975799738110e-01,4.569863214218932157e+00,-3.134596943942254299e+00,-1.421623137587950669e+00,1.909593645863624456e+00,-1.823405513148173895e+00,-5.858044083286643167e-01,1.911448829222214929e+00,1.000000000000000000e+00,2.017196779918516203e+00
-3.601699885619034647e-01,1.904748246884227780e-01,3.637445768161931436e+00,2.456683108165703011e+00,3.855097891086554540e+00,-1.016957327641215159e+00,3.491377553067681605e-01,6.574955165554166037e-01,1.381052883845894641e-01,5.864930165605718670e+00,1.098800598129465289e+00,4.448469732742246219e-01,-4.679109564696030787e+00,-2.024230663673475039e+00,-1.209852529044538993e+00,-2.787460427475656921e+00,-2.098224830589529022e-01,1.268584364396620145e+00,1.000000000000000000e+00,2.135988107536018976e+00
